trade_id,timestamp_et,symbol,sig,atr_scale,entry_px,exit_px,exit_reason,pnl_pct,holding_bars,result
322819f1,2026-05-19 12:58:00,QQQ,0.257,1.081,703.9052,705.9,신호소멸,0.002834,0,1.0
90bf4f2a,2026-05-19 13:07:00,QQQ,0.33,1.081,704.7752,705.9,신호소멸,0.001596,0,1.0
b89cc283,2026-05-19 13:25:00,QQQ,0.3538,1.081,706.1953,705.445,신호소멸,-0.001062,0,0.0
e913143c,2026-05-19 13:36:00,QQQ,0.2554,1.081,705.6053,704.62,신호소멸,-0.001396,0,0.0
89eee7c7,2026-05-19 14:08:00,QQQ,0.3685,1.081,705.7753,705.63,신호소멸,-0.000206,0,0.0
a9188397,2026-05-19 14:21:00,QQQ,0.2274,1.081,704.7652,704.41,신호소멸,-0.000504,0,0.0
d4171b23,2026-05-19 14:58:00,QQQ,0.2771,1.081,702.5751,702.84,신호소멸,0.000377,0,1.0
dd5014c9,2026-05-19 15:15:00,QQQ,0.2302,1.081,704.8002,704.345,신호소멸,-0.000646,0,0.0
14cdc005,2026-05-19 15:27:00,QQQ,0.3247,1.081,702.4151,701.925,신호소멸,-0.000698,0,0.0
9194c181,2026-05-19 15:39:00,QQQ,0.2292,1.081,702.4051,701.925,신호소멸,-0.000684,0,0.0
8df4a0d8,2025-04-03 09:55:00,QQQ,0.3388,1.0,458.5529,457.9,신호소멸,-0.001424,0,0.0
efbfea3d,2025-04-03 10:17:00,QQQ,0.2716,1.0,456.6228,455.17,로컬저점,-0.003182,0,0.0
8930e7f3,2025-04-03 10:50:00,QQQ,0.2505,1.0,453.1927,453.1,신호소멸,-0.000205,0,0.0
ff3b4ed4,2025-04-03 11:13:00,QQQ,0.2627,1.0,453.8127,454.76,트레일링,0.002087,0,1.0
c13d70e6,2025-04-03 11:49:00,QQQ,0.2747,1.0,455.6928,456.3547,신호소멸,0.001453,0,1.0
9b0153cd,2025-04-03 12:08:00,QQQ,0.3477,1.0,456.1228,457.62,트레일링,0.003282,0,1.0
b8d0ef5b,2025-04-03 12:21:00,QQQ,0.312,1.0,457.6608,455.303,신호소멸,-0.005152,0,0.0
9e4b0ee6,2025-04-03 13:46:00,QQQ,0.4081,1.0,455.6628,454.23,신호소멸,-0.003144,0,0.0
67ef06c8,2025-04-03 14:01:00,QQQ,0.2968,1.0,454.2327,452.82,신호소멸,-0.00311,0,0.0
975d6088,2025-04-03 14:13:00,QQQ,0.3996,1.0,453.0627,452.82,신호소멸,-0.000536,0,0.0
34928542,2025-04-03 14:28:00,QQQ,0.2624,1.0,452.6726,453.89,트레일링,0.002689,0,1.0
321905f8,2025-04-03 14:58:00,QQQ,0.3818,1.0,454.4127,452.7403,신호소멸,-0.00368,0,0.0
94a99318,2025-04-03 15:22:00,QQQ,0.2675,1.0,452.4076,451.69,신호소멸,-0.001586,0,0.0
71a32dc4,2025-04-03 15:37:00,QQQ,0.2778,1.0,450.9695,451.52,트레일링,0.001221,0,1.0
6da6d91a,2025-04-04 09:56:00,QQQ,0.2521,1.0,436.3318,437.685,트레일링,0.003101,0,1.0
9095cc26,2025-04-04 10:08:00,QQQ,0.282,1.0,436.7218,433.7,신호소멸,-0.006919,0,0.0
d06b52d6,2025-04-04 10:49:00,QQQ,0.2754,1.0,428.8814,429.86,트레일링,0.002282,0,1.0
ff44c126,2025-04-04 10:56:00,QQQ,0.2603,1.0,429.4715,430.93,트레일링,0.003396,0,1.0
86801b93,2025-04-04 11:06:00,QQQ,0.2105,1.0,434.3967,436.96,신호소멸,0.005901,0,1.0
8b1b1d8a,2025-04-04 11:25:00,QQQ,0.2527,1.0,437.1419,432.7704,손절,-0.01,0,0.0
4d3239f1,2025-04-04 11:43:00,QQQ,0.2451,1.0,433.0617,433.94,트레일링,0.002028,0,1.0
cbb0c392,2025-04-04 12:04:00,QQQ,0.2681,1.0,433.0717,431.38,로컬저점,-0.003906,0,0.0
31d45cc1,2025-04-04 12:37:00,QQQ,0.2557,1.0,429.5215,429.655,신호소멸,0.000311,0,1.0
124717ab,2025-04-04 12:45:00,QQQ,0.3106,1.0,428.5364,429.655,신호소멸,0.00261,0,1.0
2ffdc4ac,2025-04-04 13:09:00,QQQ,0.2861,1.0,428.3314,429.44,신호소멸,0.002588,0,1.0
a24a48c2,2025-04-04 13:49:00,QQQ,0.2182,1.0,430.7115,431.52,트레일링,0.001877,0,1.0
c15720db,2025-04-04 14:27:00,QQQ,0.2244,1.0,426.3613,425.588,신호소멸,-0.001814,0,0.0
3b2170e1,2025-04-04 14:56:00,QQQ,0.2016,1.0,425.9313,427.79,신호소멸,0.004364,0,1.0
3b307b24,2025-04-04 15:23:00,QQQ,0.2525,1.0,428.8014,429.69,트레일링,0.002072,0,1.0
cec141f8,2025-04-04 15:40:00,QQQ,0.2172,1.0,429.8415,429.18,신호소멸,-0.001539,0,0.0
a32bba29,2026-05-01 09:47:00,QQQ,0.3258,0.878,672.4236,674.2901,신호소멸,0.002776,0,1.0
114403c2,2026-05-01 09:58:00,QQQ,0.3419,0.878,674.2337,674.95,신호소멸,0.001062,0,1.0
f2f7f954,2026-05-01 10:06:00,QQQ,0.2853,0.878,674.9497,674.95,신호소멸,0.0,0,1.0
bf92defb,2026-05-01 10:23:00,QQQ,0.2567,0.878,675.5738,675.085,신호소멸,-0.000724,0,0.0
13d62323,2026-05-01 10:39:00,QQQ,0.2417,0.878,673.0236,673.705,신호소멸,0.001012,0,1.0
e88bc17c,2026-05-01 10:45:00,QQQ,0.4532,0.878,673.5887,673.705,신호소멸,0.000173,0,1.0
91a9937e,2026-05-01 10:57:00,QQQ,0.4678,0.878,674.0137,673.53,신호소멸,-0.000718,0,0.0
c805af1e,2026-05-01 11:13:00,QQQ,0.6735,0.878,673.8637,674.2299,신호소멸,0.000543,0,1.0
aee5c299,2026-05-01 11:47:00,QQQ,0.2199,0.878,675.648,675.01,신호소멸,-0.000944,0,0.0
603b2b62,2026-05-01 12:16:00,QQQ,0.3426,0.878,674.5837,674.95,신호소멸,0.000543,0,1.0
633b1400,2026-05-01 12:28:00,QQQ,0.4735,0.878,674.0379,673.6231,신호소멸,-0.000615,0,0.0
f2a7b94f,2026-05-01 12:41:00,QQQ,0.2057,0.878,673.9537,674.1749,신호소멸,0.000328,0,1.0
9edbd19e,2026-05-01 13:01:00,QQQ,0.2123,0.878,674.1837,675.155,신호소멸,0.001441,0,1.0
96e8724f,2026-05-01 13:16:00,QQQ,0.2209,0.878,674.7537,675.155,신호소멸,0.000595,0,1.0
6d3f636d,2026-05-01 13:36:00,QQQ,0.2384,0.878,674.9737,675.1651,신호소멸,0.000284,0,1.0
b34a7559,2026-05-01 13:50:00,QQQ,0.3816,0.878,675.2838,675.22,신호소멸,-9.4e-05,0,0.0
2529d70b,2026-05-01 14:05:00,QQQ,0.2348,0.878,674.9037,674.67,신호소멸,-0.000346,0,0.0
05a7b47a,2026-05-01 14:35:00,QQQ,0.274,0.878,674.3037,673.89,신호소멸,-0.000614,0,0.0
228ff927,2026-05-01 14:54:00,QQQ,0.438,0.878,673.5337,673.56,신호소멸,3.9e-05,0,1.0
98e5329e,2026-05-01 15:13:00,QQQ,0.4631,0.878,674.7137,674.88,신호소멸,0.000246,0,1.0
7a4b8ae9,2026-05-01 15:26:00,QQQ,0.3454,0.878,675.4038,675.27,신호소멸,-0.000198,0,0.0
4a3d1e44,2026-05-01 15:41:00,QQQ,0.2351,0.878,675.1888,675.929,신호소멸,0.001096,0,1.0
133b1531,2026-05-04 10:11:00,QQQ,0.2146,0.864,675.1138,675.929,신호소멸,0.001208,0,1.0
04e80262,2026-05-04 10:34:00,QQQ,0.3377,0.864,675.7338,675.8399,신호소멸,0.000157,0,1.0
e05d6d62,2026-05-04 10:47:00,QQQ,0.2148,0.864,676.5438,675.23,신호소멸,-0.001942,0,0.0
50e75255,2026-05-04 11:06:00,QQQ,0.3371,0.864,675.7635,675.23,신호소멸,-0.000789,0,0.0
1591f094,2026-05-04 11:47:00,QQQ,0.305,0.864,672.1336,671.62,신호소멸,-0.000764,0,0.0
deb3c468,2026-05-04 12:02:00,QQQ,0.2051,0.864,671.4036,669.89,신호소멸,-0.002254,0,0.0
15fc13d6,2026-05-04 12:17:00,QQQ,0.269,0.864,669.9135,671.59,신호소멸,0.002503,0,1.0
1846b2ad,2026-05-04 12:31:00,QQQ,0.453,0.864,671.5036,671.1,신호소멸,-0.000601,0,0.0
31956510,2026-05-04 12:50:00,QQQ,0.5775,0.864,671.4386,671.1,신호소멸,-0.000504,0,0.0
fc059b42,2026-05-04 13:05:00,QQQ,0.2314,0.864,671.8936,672.05,신호소멸,0.000233,0,1.0
6481ffb2,2026-05-04 13:52:00,QQQ,0.214,0.864,673.1137,673.3201,신호소멸,0.000307,0,1.0
b058671b,2026-05-04 14:19:00,QQQ,0.2351,0.864,672.7336,672.425,신호소멸,-0.000459,0,0.0
332819ff,2026-05-04 14:50:00,QQQ,0.2313,0.864,672.0836,672.04,신호소멸,-6.5e-05,0,0.0
3b766013,2026-05-04 15:12:00,QQQ,0.2817,0.864,672.6437,672.64,신호소멸,-6e-06,0,0.0
e19a65a1,2026-05-04 15:29:00,QQQ,0.4887,0.864,672.9836,673.07,신호소멸,0.000128,0,1.0
06bb5794,2026-05-04 15:40:00,QQQ,0.3792,0.864,672.7986,672.54,신호소멸,-0.000384,0,0.0
36e966d9,2026-05-05 09:59:00,QQQ,0.2672,0.849,680.494,679.34,신호소멸,-0.001696,0,0.0
58df90a0,2026-05-05 10:39:00,QQQ,0.4498,0.849,680.634,680.24,신호소멸,-0.000579,0,0.0
99e94e56,2026-05-05 11:01:00,QQQ,0.2906,0.849,680.504,681.095,신호소멸,0.000868,0,1.0
16018b9a,2026-05-05 11:09:00,QQQ,0.3559,0.849,681.0641,681.095,신호소멸,4.5e-05,0,1.0
187fae11,2026-05-05 11:29:00,QQQ,0.2076,0.849,681.1741,681.13,신호소멸,-6.5e-05,0,0.0
2644dd50,2026-05-05 12:11:00,QQQ,0.3189,0.849,681.8241,681.815,신호소멸,-1.3e-05,0,0.0
eae707cc,2026-05-05 12:35:00,QQQ,0.2595,0.849,680.964,680.74,신호소멸,-0.000329,0,0.0
5eccbdb1,2026-05-05 12:56:00,QQQ,0.2324,0.849,681.5241,681.2787,신호소멸,-0.00036,0,0.0
bbcefd47,2026-05-05 13:19:00,QQQ,0.272,0.849,681.4741,681.48,신호소멸,9e-06,0,1.0
2feca46c,2026-05-05 13:33:00,QQQ,0.2085,0.849,681.6641,681.67,신호소멸,9e-06,0,1.0
fd08725e,2026-05-05 13:50:00,QQQ,0.2461,0.849,681.9741,682.71,신호소멸,0.001079,0,1.0
91933d12,2026-05-05 13:56:00,QQQ,0.3022,0.849,682.2141,682.71,신호소멸,0.000727,0,1.0
45ea780a,2026-05-05 14:47:00,QQQ,0.2993,0.849,682.4741,682.26,신호소멸,-0.000314,0,0.0
4c1c87f0,2026-05-05 15:08:00,QQQ,0.2302,0.849,682.4491,682.7099,신호소멸,0.000382,0,1.0
d07b176b,2026-05-05 15:20:00,QQQ,0.319,0.849,682.5241,682.3,신호소멸,-0.000328,0,0.0
9d8ebfce,2026-05-05 15:26:00,QQQ,0.2724,0.849,682.4941,682.3,신호소멸,-0.000284,0,0.0
61653c9d,2026-05-06 10:15:00,QQQ,0.2931,0.863,689.7945,688.4599,신호소멸,-0.001935,0,0.0
8cd38a1b,2026-05-06 10:38:00,QQQ,0.2561,0.863,690.0345,691.695,신호소멸,0.002406,0,1.0
20fd7675,2026-05-06 12:11:00,QQQ,0.348,0.863,692.5746,692.83,신호소멸,0.000369,0,1.0
0b8c3921,2026-05-06 12:19:00,QQQ,0.3518,0.863,692.4546,692.193,신호소멸,-0.000378,0,0.0
bbce57c3,2026-05-06 12:32:00,QQQ,0.2615,0.863,692.2986,692.13,신호소멸,-0.000244,0,0.0
4f215139,2026-05-06 12:47:00,QQQ,0.2002,0.863,691.6646,691.82,신호소멸,0.000225,0,1.0
f0973427,2026-05-06 13:01:00,QQQ,0.2135,0.863,691.2096,691.82,신호소멸,0.000883,0,1.0
7d4fc03b,2026-05-06 13:11:00,QQQ,0.2217,0.863,692.4146,692.29,신호소멸,-0.00018,0,0.0
4e510731,2026-05-06 13:39:00,QQQ,0.2778,0.863,692.8746,693.18,신호소멸,0.000441,0,1.0
3f0a86ce,2026-05-06 14:03:00,QQQ,0.2133,0.863,692.7247,693.18,신호소멸,0.000657,0,1.0
15bb3e4b,2026-05-06 14:20:00,QQQ,0.2417,0.863,693.5047,693.605,신호소멸,0.000145,0,1.0
2ee34690,2026-05-06 14:31:00,QQQ,0.3475,0.863,693.7747,693.71,신호소멸,-9.3e-05,0,0.0
dfb2b149,2026-05-06 14:41:00,QQQ,0.2823,0.863,694.1447,694.0601,신호소멸,-0.000122,0,0.0
60c5ac28,2026-05-06 14:49:00,QQQ,0.258,0.863,693.7447,693.79,신호소멸,6.5e-05,0,1.0
64bf0894,2026-05-06 15:39:00,QQQ,0.2589,0.863,694.8897,694.5901,신호소멸,-0.000431,0,0.0
8f1a8243,2026-05-07 09:59:00,QQQ,0.2447,0.928,697.3049,697.52,신호소멸,0.000308,0,1.0
bf4ffa8f,2026-05-07 10:08:00,QQQ,0.2117,0.928,698.6949,698.585,신호소멸,-0.000157,0,0.0
7e9c15da,2026-05-07 10:34:00,QQQ,0.3597,0.928,699.6742,699.71,신호소멸,5.1e-05,0,1.0
67b5cc4e,2026-05-07 10:46:00,QQQ,0.2075,0.928,700.495,700.68,신호소멸,0.000264,0,1.0
07a723cf,2026-05-07 11:42:00,QQQ,0.2487,0.928,699.58,698.68,신호소멸,-0.001286,0,0.0
f67c0637,2026-05-07 12:07:00,QQQ,0.2321,0.928,696.0848,695.38,신호소멸,-0.001013,0,0.0
62be9d06,2026-05-07 12:21:00,QQQ,0.2003,0.928,694.4947,695.38,신호소멸,0.001275,0,1.0
c02be213,2026-05-07 12:46:00,QQQ,0.291,0.928,696.1048,693.8942,신호소멸,-0.003176,0,0.0
1142f1ed,2026-05-07 12:54:00,QQQ,0.4337,0.928,695.6048,693.8942,신호소멸,-0.002459,0,0.0
08cac2e3,2026-05-07 14:03:00,QQQ,0.3786,0.928,695.2548,694.92,신호소멸,-0.000482,0,0.0
7a51d70a,2026-05-07 14:31:00,QQQ,0.2696,0.928,694.6347,694.71,신호소멸,0.000108,0,1.0
84a0e45c,2026-05-07 14:53:00,QQQ,0.2454,0.928,693.1747,693.75,신호소멸,0.00083,0,1.0
9e21237e,2026-05-07 15:05:00,QQQ,0.2031,0.928,693.6447,693.83,신호소멸,0.000267,0,1.0
eda77533,2026-05-07 15:17:00,QQQ,0.2919,0.928,694.1946,693.74,신호소멸,-0.000655,0,0.0
6d2431cc,2026-05-07 15:23:00,QQQ,0.3695,0.928,693.1947,693.74,신호소멸,0.000787,0,1.0
47ddc611,2026-05-08 10:06:00,QQQ,0.3524,0.923,705.7053,704.79,신호소멸,-0.001297,0,0.0
a0caf60f,2026-05-08 10:36:00,QQQ,0.5339,0.923,704.8702,705.49,신호소멸,0.000879,0,1.0
af02e468,2026-05-08 10:50:00,QQQ,0.4111,0.923,706.3552,706.68,신호소멸,0.00046,0,1.0
3b893aaa,2026-05-08 11:06:00,QQQ,0.2407,0.923,706.9853,706.6861,신호소멸,-0.000423,0,0.0
698ff26d,2026-05-08 11:25:00,QQQ,0.3585,0.923,706.8053,707.21,신호소멸,0.000573,0,1.0
b0c990c4,2026-05-08 12:00:00,QQQ,0.2721,0.923,707.4754,707.47,신호소멸,-8e-06,0,0.0
33101120,2026-05-08 12:07:00,QQQ,0.4215,0.923,707.7654,707.47,신호소멸,-0.000417,0,0.0
4ed0b3fd,2026-05-08 12:14:00,QQQ,0.2013,0.923,707.9554,708.01,신호소멸,7.7e-05,0,1.0
5a499104,2026-05-08 12:22:00,QQQ,0.5216,0.923,708.1554,708.56,신호소멸,0.000571,0,1.0
7edaebce,2026-05-08 13:05:00,QQQ,0.2816,0.923,709.7655,709.895,신호소멸,0.000182,0,1.0
e6dedf86,2026-05-08 13:30:00,QQQ,0.2294,0.923,710.2455,709.55,신호소멸,-0.000979,0,0.0
c815ba06,2026-05-08 14:02:00,QQQ,0.2409,0.923,709.7955,709.5456,신호소멸,-0.000352,0,0.0
7b6e3586,2026-05-08 14:16:00,QQQ,0.4013,0.923,709.5355,709.55,신호소멸,2e-05,0,1.0
e4fb20dc,2026-05-08 14:37:00,QQQ,0.2959,0.923,709.6855,709.28,신호소멸,-0.000571,0,0.0
43932f3c,2026-05-08 15:14:00,QQQ,0.2184,0.923,709.9655,709.95,신호소멸,-2.2e-05,0,0.0
809da126,2026-05-08 15:29:00,QQQ,0.3821,0.923,709.3755,709.52,신호소멸,0.000204,0,1.0
58e96391,2026-05-08 15:43:00,QQQ,0.2529,0.923,710.0305,710.11,EOD_REDUCE_50%,0.000112,0,1.0
18308fd5,2026-05-11 09:52:00,QQQ,0.2346,1.003,711.4856,710.8301,신호소멸,-0.000921,0,0.0
c09019fc,2026-05-11 10:04:00,QQQ,0.211,1.003,711.6056,711.62,신호소멸,2e-05,0,1.0
846a64ed,2026-05-11 10:35:00,QQQ,0.3461,1.003,710.5855,711.62,신호소멸,0.001456,0,1.0
0796faf5,2026-05-11 10:48:00,QQQ,0.3497,1.003,712.0856,712.85,신호소멸,0.001073,0,1.0
602e0592,2026-05-11 11:28:00,QQQ,0.2389,1.003,713.0857,713.09,신호소멸,6e-06,0,1.0
9f89fd02,2026-05-11 12:34:00,QQQ,0.2174,1.003,714.1857,714.24,신호소멸,7.6e-05,0,1.0
e28d8aac,2026-05-11 13:32:00,QQQ,0.3294,1.003,713.753,714.24,신호소멸,0.000682,0,1.0
b93c8540,2026-05-11 14:04:00,QQQ,0.3071,1.003,714.0457,714.3,신호소멸,0.000356,0,1.0
f04f261b,2026-05-11 14:41:00,QQQ,0.3485,1.003,713.8357,713.75,신호소멸,-0.00012,0,0.0
5ff7462f,2026-05-11 14:50:00,QQQ,0.31,1.003,713.6157,713.63,신호소멸,2e-05,0,1.0
4a4f1673,2026-05-11 14:59:00,QQQ,0.2316,1.003,712.8856,712.65,신호소멸,-0.00033,0,0.0
8ced5c47,2026-05-11 15:43:00,QQQ,0.2523,1.003,712.4855,712.16,EOD_REDUCE_50%,-0.000457,0,0.0
a6a983da,2026-05-12 09:46:00,QQQ,0.2787,0.942,709.7355,708.02,신호소멸,-0.002417,0,0.0
f5238e6c,2026-05-12 10:01:00,QQQ,0.216,0.942,705.9553,705.7,신호소멸,-0.000362,0,0.0
e8a62666,2026-05-12 10:24:00,QQQ,0.2136,0.942,707.3354,706.71,신호소멸,-0.000884,0,0.0
5c8c3ab0,2026-05-12 10:35:00,QQQ,0.2108,0.942,704.0252,704.875,신호소멸,0.001207,0,1.0
c0a95846,2026-05-12 10:46:00,QQQ,0.4085,0.942,704.6752,703.65,신호소멸,-0.001455,0,0.0
ba63ca7a,2026-05-12 11:00:00,QQQ,0.2006,0.942,703.3152,702.65,신호소멸,-0.000946,0,0.0
3086c3c3,2026-05-12 11:19:00,QQQ,0.2303,0.942,701.005,700.7901,신호소멸,-0.000307,0,0.0
b3c67549,2026-05-12 11:29:00,QQQ,0.3932,0.942,699.645,700.67,신호소멸,0.001465,0,1.0
11f3ef75,2026-05-12 11:54:00,QQQ,0.2032,0.942,700.125,699.03,신호소멸,-0.001564,0,0.0
b9ecf159,2026-05-12 12:05:00,QQQ,0.3313,0.942,700.255,700.11,신호소멸,-0.000207,0,0.0
a4c89460,2026-05-12 12:24:00,QQQ,0.3494,0.942,699.205,697.64,신호소멸,-0.002238,0,0.0
947cf9a0,2026-05-12 12:52:00,QQQ,0.4015,0.942,697.5649,696.9901,신호소멸,-0.000824,0,0.0
2d77bfe5,2026-05-12 13:03:00,QQQ,0.2068,0.942,697.4199,698.44,신호소멸,0.001463,0,1.0
296a8a40,2026-05-12 13:20:00,QQQ,0.2019,0.942,699.945,700.23,신호소멸,0.000407,0,1.0
45b42ba4,2026-05-12 14:00:00,QQQ,0.2285,0.942,701.0451,701.43,신호소멸,0.000549,0,1.0
9c9ea73b,2026-05-12 14:24:00,QQQ,0.2597,0.942,701.9051,702.95,신호소멸,0.001489,0,1.0
53a0ad3d,2026-05-12 14:36:00,QQQ,0.2707,0.942,702.6851,702.75,신호소멸,9.2e-05,0,1.0
2a3fd02a,2026-05-12 14:59:00,QQQ,0.3331,0.942,702.2152,704.11,신호소멸,0.002698,0,1.0
8afb8145,2026-05-12 15:26:00,QQQ,0.2406,0.942,704.0552,704.07,신호소멸,2.1e-05,0,1.0
61cc05be,2026-05-13 09:46:00,QQQ,0.3295,1.025,707.1553,707.83,신호소멸,0.000954,0,1.0
0ce54bc4,2026-05-13 10:09:00,QQQ,0.2425,1.025,706.1403,710.5,신호소멸,0.006174,0,1.0
43e4b814,2026-05-13 10:55:00,QQQ,0.2123,1.025,710.6155,710.5,신호소멸,-0.000163,0,0.0
1d2253f8,2026-05-13 11:13:00,QQQ,0.2225,1.025,710.5355,711.05,신호소멸,0.000724,0,1.0
8ff3306b,2026-05-13 11:20:00,QQQ,0.2924,1.025,711.1156,711.05,신호소멸,-9.2e-05,0,0.0
4fd9c4c1,2026-05-13 11:27:00,QQQ,0.5615,1.025,710.4205,710.6599,신호소멸,0.000337,0,1.0
b0dd3576,2026-05-13 11:40:00,QQQ,0.2863,1.025,711.1256,713.6001,신호소멸,0.00348,0,1.0
0ca17c61,2026-05-13 12:15:00,QQQ,0.366,1.025,712.4355,713.6001,신호소멸,0.001635,0,1.0
4df9cc72,2026-05-13 12:53:00,QQQ,0.3179,1.025,713.4725,713.99,신호소멸,0.000725,0,1.0
fe7ebffa,2026-05-13 13:05:00,QQQ,0.2681,1.025,714.4158,714.63,신호소멸,0.0003,0,1.0
c13a3598,2026-05-13 13:26:00,QQQ,0.4329,1.025,714.7157,714.68,신호소멸,-5e-05,0,0.0
784a76e2,2026-05-13 13:36:00,QQQ,0.3587,1.025,714.3757,714.7,신호소멸,0.000454,0,1.0
6bae43db,2026-05-13 14:07:00,QQQ,0.218,1.025,714.5557,715.49,신호소멸,0.001308,0,1.0
29d66e4d,2026-05-13 14:26:00,QQQ,0.2849,1.025,716.4158,716.146,신호소멸,-0.000377,0,0.0
1d0a6f58,2026-05-13 14:57:00,QQQ,0.2742,1.025,715.1258,715.525,신호소멸,0.000558,0,1.0
99136c2f,2026-05-13 15:05:00,QQQ,0.8039,1.025,714.8857,715.525,신호소멸,0.000894,0,1.0
8076208e,2026-05-13 15:17:00,QQQ,0.2374,1.025,715.6858,715.71,신호소멸,3.4e-05,0,1.0
3f99a538,2026-05-13 15:43:00,QQQ,0.234,1.025,715.8308,718.82,신호소멸,0.004176,0,1.0
c1f3779f,2026-05-14 09:47:00,QQQ,0.2198,1.04,718.9759,718.82,신호소멸,-0.000217,0,0.0
ca08b61c,2026-05-14 10:48:00,QQQ,0.2067,1.04,720.106,720.3723,신호소멸,0.00037,0,1.0
e202697d,2026-05-14 11:16:00,QQQ,0.2403,1.04,721.066,721.35,신호소멸,0.000394,0,1.0
92de0d22,2026-05-14 11:44:00,QQQ,0.2294,1.04,721.2461,721.04,신호소멸,-0.000286,0,0.0
53895a09,2026-05-14 12:24:00,QQQ,0.2516,1.04,721.5361,720.83,신호소멸,-0.000979,0,0.0
c42dd39d,2026-05-14 13:05:00,QQQ,0.2449,1.04,721.1561,720.14,신호소멸,-0.001409,0,0.0
b481448f,2026-05-14 13:34:00,QQQ,0.2883,1.04,718.9159,719.37,신호소멸,0.000632,0,1.0
f0dc5936,2026-05-14 13:41:00,QQQ,0.2058,1.04,719.976,719.92,신호소멸,-7.8e-05,0,0.0
d8d72f80,2026-05-14 14:04:00,QQQ,0.246,1.04,719.0259,719.8244,신호소멸,0.001111,0,1.0
69eaa86e,2026-05-14 14:28:00,QQQ,0.284,1.04,719.286,719.43,신호소멸,0.0002,0,1.0
56b2cbd5,2026-05-14 14:37:00,QQQ,0.2517,1.04,719.526,719.092,신호소멸,-0.000603,0,0.0
b993b9b4,2026-05-14 14:47:00,QQQ,0.3308,1.04,719.406,719.9904,신호소멸,0.000812,0,1.0
da9d99e1,2026-05-14 15:11:00,QQQ,0.2797,1.04,720.536,720.32,신호소멸,-0.0003,0,0.0
d221e35c,2026-05-14 15:33:00,QQQ,0.2821,1.04,720.506,708.36,신호소멸,-0.016858,0,0.0
de4534ab,2026-05-15 09:58:00,QQQ,0.2067,1.004,708.4154,708.36,신호소멸,-7.8e-05,0,0.0
b1fc536d,2026-05-15 10:11:00,QQQ,0.2106,1.004,709.4055,710.21,신호소멸,0.001134,0,1.0
bae26b1d,2026-05-15 10:49:00,QQQ,0.2131,1.004,710.5355,710.8294,신호소멸,0.000414,0,1.0
4b596891,2026-05-15 11:01:00,QQQ,0.2232,1.004,710.2955,709.855,신호소멸,-0.00062,0,0.0
20fc61d2,2026-05-15 11:16:00,QQQ,0.3027,1.004,710.1955,710.335,신호소멸,0.000196,0,1.0
075ba919,2026-05-15 11:44:00,QQQ,0.2281,1.004,710.8755,710.335,신호소멸,-0.00076,0,0.0
cb4143a3,2026-05-15 11:52:00,QQQ,0.2956,1.004,709.5055,709.75,신호소멸,0.000345,0,1.0
ba3d234d,2026-05-15 12:02:00,QQQ,0.2538,1.004,710.6555,710.58,신호소멸,-0.000106,0,0.0
fc7333a9,2026-05-15 12:20:00,QQQ,0.3466,1.004,710.0055,711.34,신호소멸,0.00188,0,1.0
b91c4cc7,2026-05-15 12:48:00,QQQ,0.2665,1.004,711.8306,711.94,신호소멸,0.000154,0,1.0
af79409c,2026-05-15 13:07:00,QQQ,0.3188,1.004,711.8756,711.94,신호소멸,9e-05,0,1.0
42dc2bf1,2026-05-15 13:19:00,QQQ,0.6919,1.004,712.0956,713.31,신호소멸,0.001705,0,1.0
5d308e83,2026-05-15 14:05:00,QQQ,0.2889,1.004,714.6008,713.31,신호소멸,-0.001806,0,0.0
d0f77ea0,2026-05-15 14:39:00,QQQ,0.2224,1.004,712.4756,712.09,신호소멸,-0.000541,0,0.0
e6020b9f,2026-05-15 14:46:00,QQQ,0.2504,1.004,712.0326,712.09,신호소멸,8.1e-05,0,1.0
6d7ec65e,2026-05-15 14:53:00,QQQ,0.3803,1.004,712.5556,712.7524,신호소멸,0.000276,0,1.0
d444e00b,2026-05-15 15:15:00,QQQ,0.2297,1.004,711.1656,710.91,신호소멸,-0.000359,0,0.0
2d3a4774,2026-05-15 15:23:00,QQQ,0.2611,1.004,710.9955,710.91,신호소멸,-0.00012,0,0.0
9d615864,2026-05-15 15:41:00,QQQ,0.3651,1.004,711.2556,710.465,EOD_REDUCE_50%,-0.001112,0,0.0
c81f8394,2026-05-18 10:08:00,QQQ,0.2474,1.054,708.5254,709.585,신호소멸,0.001496,0,1.0
7e7047ee,2026-05-18 10:17:00,QQQ,0.3256,1.054,710.0855,704.36,신호소멸,-0.008063,0,0.0
8c09093b,2026-05-18 10:59:00,QQQ,0.4558,1.054,705.3053,704.69,신호소멸,-0.000872,0,0.0
d334531c,2026-05-18 11:11:00,QQQ,0.2404,1.054,704.5652,703.45,신호소멸,-0.001583,0,0.0
685c234a,2026-05-18 11:44:00,QQQ,0.2016,1.054,703.584,703.29,신호소멸,-0.000418,0,0.0
7d3c8bcd,2026-05-18 11:56:00,QQQ,0.5172,1.054,704.2452,699.745,신호소멸,-0.00639,0,0.0
a630e3c2,2026-05-18 12:43:00,QQQ,0.6012,1.054,701.8051,703.831,신호소멸,0.002887,0,1.0
5e6a21d0,2026-05-18 13:05:00,QQQ,0.252,1.054,703.5752,704.12,신호소멸,0.000774,0,1.0
ef7c4e82,2026-05-18 13:24:00,QQQ,0.2823,1.054,702.7651,703.975,신호소멸,0.001722,0,1.0
